Customer_care_calls,Customer_rating,Prior_purchases,Discount_offered,Weight_in_gms,Warehouse_block,Mode_of_Shipment,Product_importance,Gender,Class
5,1,5,5,1970,2,1,0,0,0
4,3,6,2,5405,3,1,1,1,0
2,2,3,1,5289,1,1,0,1,0
5,5,5,9,1812,4,1,1,1,0
4,2,3,5,1674,1,1,1,1,1
5,4,2,2,5618,4,1,0,1,1
5,3,5,5,1399,3,1,1,0,0
5,5,5,2,1693,0,1,1,1,1
3,1,3,9,5093,1,3,2,0,0
3,1,4,4,5006,2,1,1,0,0
5,1,2,44,1647,2,1,0,1,1
5,4,5,4,4814,1,2,2,0,0
3,2,4,10,5891,2,1,0,0,0
4,4,5,8,4793,0,3,0,1,0
4,5,3,1,4377,0,1,0,1,1
5,4,7,9,4272,4,1,1,0,0
4,5,2,8,5767,0,1,0,0,1
7,5,4,9,1754,1,1,1,0,1
5,2,6,1,1199,0,3,0,1,0
3,4,3,6,4050,4,1,0,0,0
6,2,4,1,1815,4,1,0,0,1
4,4,5,36,2995,1,3,1,0,1
4,3,2,1,2336,3,1,1,1,1
4,4,2,37,1447,2,2,1,1,1
6,5,4,8,1274,3,1,0,0,0
3,5,2,2,4232,4,1,0,0,1
6,1,6,8,4243,3,1,1,0,1
6,5,4,2,1221,4,2,0,0,0
6,5,4,8,1028,0,3,0,1,1
7,2,4,9,1096,0,1,1,0,1
5,1,3,31,1435,2,1,1,1,1
3,2,10,28,1940,1,1,2,0,1
2,2,4,5,5382,1,2,2,1,0
4,3,10,8,4337,1,1,1,1,0
3,5,2,60,1840,4,1,1,1,1
7,3,4,2,1038,0,1,0,1,1
5,5,6,26,1184,0,1,1,0,1
5,3,5,1,1424,2,1,0,0,0
4,4,2,10,5192,0,1,0,0,0
3,5,4,2,5294,2,3,0,1,0
3,5,2,10,5619,2,1,0,1,0
3,5,2,1,4108,0,1,1,1,1
3,2,2,4,4245,4,3,0,0,1
5,2,4,5,1149,3,1,0,1,0
4,3,2,2,5442,4,3,1,0,0
3,5,3,53,3670,3,1,1,1,1
5,4,6,6,1049,3,1,0,0,1
4,1,5,1,5559,2,1,0,1,1
6,2,4,2,1256,1,3,0,1,1
3,2,3,2,5739,0,1,2,0,0
5,5,2,1,4883,1,2,0,1,1
4,3,3,9,4868,3,1,1,0,1
4,4,10,3,4202,3,1,0,1,0
3,4,3,7,5313,0,1,1,1,0
4,4,3,3,4596,1,2,1,0,0
6,3,4,3,1498,4,3,1,0,1
3,4,4,2,1059,3,3,0,1,1
4,2,3,8,5865,0,1,0,0,0
4,1,2,61,1770,1,1,0,1,1
3,4,3,1,5922,1,3,2,1,1
5,2,3,38,2211,0,1,0,1,1
6,2,4,5,1248,3,3,0,0,1
6,1,4,4,1449,0,1,0,0,1
4,4,3,3,5749,0,1,0,0,1
3,1,2,1,1021,2,2,0,1,1
5,4,5,2,1713,2,1,0,0,0
7,1,4,3,1482,2,1,0,0,0
3,1,2,10,5642,0,3,0,0,1
4,4,7,10,5901,1,1,1,0,0
5,4,2,5,4554,1,2,0,1,1
3,1,2,16,1731,4,1,1,0,1
5,4,2,10,4277,0,1,0,0,0
6,4,4,6,1890,0,3,0,1,1
4,4,5,4,1344,2,2,1,1,0
4,4,4,8,4747,4,1,1,1,1
4,4,2,7,4684,3,1,0,0,0
5,3,4,32,3893,1,1,1,0,1
4,2,3,1,4076,4,1,0,0,0
3,5,4,9,4541,0,1,0,0,0
4,4,4,8,1777,0,1,0,0,1
4,5,2,15,2457,3,3,0,0,1
7,5,4,1,1347,1,1,1,0,0
2,5,2,50,3859,1,1,0,0,1
4,5,2,8,5234,0,1,1,0,0
7,3,4,3,1670,1,1,0,0,0
4,1,2,39,1362,0,1,2,1,1
3,1,2,2,5815,3,1,1,0,0
4,4,2,36,2861,2,1,0,1,1
4,2,6,5,4880,3,1,1,1,1
6,3,4,10,1174,3,1,0,1,0
5,4,7,3,4723,0,1,1,1,0
4,4,2,2,4297,3,1,0,0,1
5,2,3,7,5323,3,1,2,1,1
5,5,5,5,1868,4,1,1,0,1
4,2,2,4,4299,1,1,0,1,1
4,4,3,3,4202,4,1,2,0,1
4,2,3,1,5821,2,1,0,1,0
3,2,4,7,4486,0,1,1,0,0
5,2,8,10,4583,1,1,0,0,0
4,3,5,2,5242,2,1,0,0,1
2,5,3,3,5964,2,3,1,0,0
3,4,6,8,4134,1,2,0,0,0
4,1,3,29,3347,2,1,1,0,1
7,5,4,5,1975,0,2,0,0,0
4,4,3,13,2080,2,1,0,1,1
3,1,4,35,3648,1,1,0,0,1
5,2,5,65,1994,3,1,0,1,1
4,3,3,42,2332,0,1,0,0,1
4,5,3,42,3121,3,1,1,0,1
4,5,3,8,4125,1,1,1,1,0
4,3,6,2,1898,3,1,0,1,0
4,3,2,3,5546,3,2,0,1,0
5,4,5,4,1991,4,1,0,0,1
4,2,2,22,1322,0,1,0,1,1
4,5,2,62,2267,0,1,0,1,1
3,4,3,10,4670,2,1,1,1,1
3,4,3,1,4387,1,1,0,1,0
5,5,3,4,5724,0,1,2,1,1
4,2,3,58,3943,4,1,0,1,1
4,3,6,9,1909,2,1,1,0,1
6,1,4,7,1767,1,1,0,1,0
3,3,3,35,1459,0,2,2,1,1
4,1,2,10,4577,3,1,1,0,1
4,4,2,9,5637,4,1,0,1,0
3,5,10,1,4929,1,1,2,0,1
3,2,3,7,4121,4,1,1,0,0
5,1,5,10,1713,2,2,0,0,0
5,1,5,47,1727,4,1,0,0,1
3,5,3,1,5650,3,1,1,1,1
5,3,2,10,5194,2,1,1,0,1
4,5,3,8,5694,1,1,0,0,0
5,5,5,7,1819,0,2,1,1,0
4,4,3,4,5393,2,1,0,1,1
5,4,3,61,2606,0,1,1,1,1
3,5,3,1,4803,0,2,0,1,0
5,1,2,27,2451,0,1,0,1,1
5,4,6,6,4403,2,3,1,1,0
3,2,7,5,4716,3,1,1,0,0
3,2,2,65,3776,0,1,1,0,1
5,3,6,34,2936,0,2,0,0,1
3,4,3,37,1523,1,1,0,1,1
4,5,3,26,2053,0,1,2,1,1
5,5,6,3,1861,3,1,0,0,0
4,5,7,2,4299,0,1,0,0,0
3,2,3,8,5006,1,1,1,1,1
6,4,4,8,1437,2,3,1,0,1
3,4,3,2,5272,0,3,0,0,0
5,5,3,41,1462,3,2,0,1,1
3,2,2,32,1791,0,2,0,1,1
2,2,4,4,5817,0,1,0,1,0
4,1,5,6,1727,4,2,0,0,1
3,2,3,52,2874,3,1,1,1,1
4,1,4,5,5420,0,1,0,1,1
2,3,10,1,5632,2,1,2,0,0
3,3,3,8,5953,4,1,1,1,1
3,3,3,2,3995,3,1,1,0,1
4,5,3,8,5923,0,2,0,0,0
5,4,3,2,4397,2,3,2,0,1
4,5,3,6,3361,1,1,0,0,1
3,3,4,4,4662,1,1,0,0,1
4,1,3,8,5127,4,2,0,1,0
4,1,2,6,5566,1,1,1,1,0
3,3,3,8,4568,3,2,1,1,0
3,1,3,6,5371,0,1,1,1,0
5,2,3,27,2999,4,2,0,1,1
4,1,3,4,4574,4,1,0,1,0
5,3,2,63,2715,2,2,2,0,1
4,1,2,2,5911,3,1,0,1,0
3,2,4,9,5112,4,1,0,0,1
3,1,5,58,2544,4,2,1,0,1
2,3,3,7,4632,4,1,0,0,0
4,5,2,2,4806,0,1,1,0,1
4,4,3,41,3280,0,3,1,0,1
3,5,3,48,1635,1,2,1,0,1
5,4,5,1,5779,4,1,1,1,1
6,1,4,2,1071,4,1,0,0,0
3,5,3,7,4296,4,1,1,1,0
5,2,3,1,5189,0,1,0,1,1
3,4,2,41,3973,2,1,2,0,1
3,1,2,51,3976,0,1,1,0,1
4,3,3,44,1320,3,1,0,0,1
5,5,5,5,1252,2,1,0,1,0
5,1,4,37,1658,0,1,0,1,1
4,4,10,3,4152,4,3,0,0,1
6,5,3,10,5307,0,1,0,0,0
5,5,5,5,1852,3,1,0,1,1
3,2,5,5,4130,3,2,0,1,1
3,4,2,7,5553,4,3,1,1,0
3,4,3,3,4449,4,3,0,0,0
3,2,6,63,1953,1,1,1,1,1
5,3,3,1,2434,4,3,1,0,1
5,4,2,38,2770,3,1,1,1,1
3,4,2,2,5016,4,3,1,0,1
6,5,4,10,2756,1,3,2,1,1
4,5,2,59,3088,0,2,0,1,1
3,3,4,8,5595,2,2,0,1,1
4,3,3,8,5069,2,1,1,0,1
5,4,3,9,5135,2,1,0,1,1
5,1,2,22,3713,0,1,1,0,1
3,5,2,7,4809,0,1,1,0,0
3,2,3,2,4660,4,1,0,1,1
3,5,2,3,5287,2,1,2,1,1
3,2,6,9,5418,1,3,1,1,1
3,3,3,8,1869,3,1,1,0,1
3,2,2,2,5033,1,1,0,0,1
4,5,10,9,5085,2,1,1,1,1
4,5,3,8,5653,3,2,2,0,1
2,3,3,10,4779,0,2,1,0,0
3,5,6,8,4692,3,2,0,1,1
3,4,2,9,4211,4,1,0,1,0
3,1,3,5,4971,0,1,0,1,1
4,2,3,28,1915,4,1,0,0,1
4,4,3,47,3307,0,1,1,0,1
4,5,2,9,5055,4,1,1,1,1
3,5,2,10,5559,2,2,0,0,1
2,2,3,35,1349,2,3,2,0,1
5,4,3,55,2758,0,1,0,1,1
4,4,3,9,5458,0,1,0,1,0
4,1,3,8,4795,1,2,2,1,0
5,5,5,2,1128,3,2,0,0,0
3,2,4,3,5527,4,1,0,0,0
3,3,2,2,4350,3,1,0,1,0
4,2,2,1,5939,1,1,0,0,1
5,1,2,15,3798,3,1,0,1,1
6,3,4,6,1335,0,2,0,1,0
4,4,4,8,2306,4,3,1,1,1
4,4,3,52,3128,4,1,0,0,1
4,3,3,6,4832,0,2,1,0,1
3,4,8,6,4146,2,1,1,0,0
4,3,2,7,5814,1,3,0,1,0
4,3,2,29,1010,2,1,1,0,1
4,4,5,5,1065,2,3,0,0,1
4,4,5,5,1178,0,2,0,0,1
4,1,3,5,4133,0,2,1,1,0
5,3,3,41,1204,0,2,0,1,1
5,5,2,50,3914,4,3,2,1,1
3,2,2,63,1767,2,1,0,1,1
6,3,4,8,1397,1,3,1,0,1
4,4,4,12,1899,1,1,0,1,1
3,1,3,10,5726,0,2,1,0,0
5,1,4,3,1663,0,3,0,0,1
5,3,5,12,2722,2,1,0,1,1
3,5,10,32,2931,1,1,1,1,1
4,4,2,9,5095,1,1,1,1,0
3,2,2,7,4305,0,1,0,0,0
5,5,3,7,5559,0,3,1,1,1
3,1,2,38,2195,0,3,1,1,1
5,3,3,58,1218,0,1,1,1,1
6,1,2,12,2112,1,1,1,0,1
2,4,2,65,1738,2,1,1,0,1
2,5,5,43,1638,4,1,0,1,1
5,4,7,48,2466,2,3,1,0,1
2,1,2,49,1177,3,3,0,0,1
4,4,2,2,4290,4,1,0,0,0
4,5,5,2,1066,3,2,1,1,1
3,1,3,61,3582,0,1,1,0,1
5,4,5,4,1522,1,3,0,1,1
5,3,2,10,5279,0,1,0,1,1
6,5,4,1,1629,3,1,0,0,1
4,3,3,3,4846,0,3,0,0,1
5,4,4,4,5911,2,2,0,1,1
3,2,4,4,4410,3,1,1,1,1
4,2,3,4,5919,2,3,0,1,0
5,3,4,11,3676,4,1,1,0,1
4,5,3,4,5017,1,1,1,0,0
4,3,3,18,2849,0,3,2,0,1
4,2,3,48,1393,0,1,0,0,1
5,2,6,5,1097,1,3,1,0,0
3,1,2,60,1925,2,2,0,1,1
3,3,2,16,2577,4,1,1,0,1
2,2,3,15,2481,3,1,1,1,1
4,4,3,9,4314,2,1,0,1,0
3,1,2,5,4906,4,3,1,1,1
5,3,5,44,1269,0,2,1,1,1
4,3,2,10,4486,3,1,0,1,1
4,3,2,6,5266,0,1,0,1,1
5,2,7,8,5519,4,1,1,0,1
4,1,2,8,4930,0,1,1,0,0
3,3,4,3,4154,1,2,2,1,1
4,3,2,2,4169,4,1,1,0,1
5,1,3,1,5725,0,1,0,1,0
4,5,5,8,1040,1,1,0,0,1
4,4,3,8,5206,3,1,0,0,1
6,3,2,21,3869,3,1,1,1,1
4,3,5,3,1634,0,1,1,0,1
5,4,4,7,4200,2,3,1,0,1
3,4,2,7,5346,3,1,1,0,0
3,5,4,3,5831,0,1,0,1,1
6,3,4,32,2532,0,1,1,0,1
4,4,3,8,4348,3,2,0,1,0
3,2,3,29,1187,2,2,1,0,1
5,5,4,4,5909,1,1,1,0,0
3,5,3,5,5750,1,2,2,0,0
3,4,4,10,5537,1,2,2,1,0
4,3,4,1,4812,3,1,1,1,1
5,1,4,47,1443,0,1,0,0,1
4,3,3,5,5118,4,1,0,0,0
3,3,6,61,2298,0,1,1,0,1
5,2,6,8,1170,0,3,0,1,1
4,1,2,16,2504,3,1,2,1,1
3,2,3,15,1710,4,1,1,0,1
6,3,7,7,5030,2,2,1,1,1
3,5,2,6,4350,0,1,1,1,0
4,2,5,8,1246,2,3,0,0,0
4,1,6,7,1415,4,1,1,1,1
3,2,10,7,5305,0,1,2,0,0
5,4,6,4,1255,1,1,0,1,1
5,5,3,27,3039,0,1,1,0,1
3,5,2,1,3947,0,3,1,0,1
5,1,2,2,4079,3,1,0,1,1
4,2,8,2,5012,2,1,1,0,1
3,3,2,18,2435,4,1,0,1,1
4,2,3,6,5381,0,2,0,1,0
4,1,2,3,4696,2,1,1,1,0
4,1,3,24,1066,1,1,2,0,1
3,1,3,10,4120,1,1,0,0,0
5,1,2,48,3717,0,1,1,0,1
3,5,5,10,5302,3,1,0,0,1
3,2,3,1,5757,2,1,1,0,0
5,4,3,2,5672,4,1,1,0,1
5,3,5,6,1681,0,1,0,0,0
3,3,2,10,5364,2,1,2,0,1
4,4,4,6,5051,3,3,1,0,0
5,1,2,9,5008,1,2,2,1,0
3,3,2,4,4746,4,2,0,1,0
3,4,2,1,5844,0,1,0,0,0
4,2,3,7,4477,4,1,1,0,1
3,2,4,1,5831,2,1,2,1,1
3,5,2,6,5974,2,1,0,1,1
4,1,3,30,1731,2,1,0,1,1
3,4,2,46,3108,1,1,1,1,1
3,3,2,2,4336,2,1,1,0,0
4,2,3,10,1928,3,3,1,0,1
3,2,4,52,1329,1,2,1,1,1
5,3,2,10,5149,1,1,1,1,0
4,2,5,8,4209,3,1,1,0,0
5,4,3,3,5320,2,1,0,0,1
3,1,8,4,4290,0,1,1,0,0
4,3,10,34,3935,2,3,0,1,1
4,3,3,6,5054,2,1,1,0,1
4,1,3,5,5323,2,1,0,0,0
4,1,3,3,5520,2,1,2,1,1
3,5,2,9,5832,0,1,1,0,0
7,5,4,2,1330,4,3,0,1,1
4,2,6,5,1689,2,3,1,0,0
4,3,2,6,4005,1,1,0,0,0
4,3,3,1,4219,0,1,1,1,0
5,2,5,5,1659,1,1,1,1,0
3,1,2,1,5703,2,1,1,1,0
4,5,5,2,1357,0,1,0,1,1
6,3,4,7,1132,3,2,1,0,1
4,2,3,2,5252,2,1,1,0,1
2,3,2,36,1210,0,1,1,1,1
3,2,4,3,5449,3,1,0,0,1
3,2,3,11,3708,4,1,0,1,1
5,2,5,7,1524,0,2,1,1,0
6,1,4,3,1181,1,1,0,1,1
4,5,4,7,4978,0,2,0,1,1
6,5,4,9,1413,2,2,0,1,0
4,5,3,5,4732,1,2,0,0,0
4,1,4,6,4432,0,1,0,1,1
2,2,3,1,1162,0,1,1,0,1
3,1,3,5,5676,2,1,1,1,1
3,2,4,3,4199,1,1,0,0,1
3,2,2,3,2261,2,1,0,1,1
5,3,4,2,5396,2,3,0,0,0
4,4,4,2,1461,1,1,1,1,1
4,3,3,6,4894,3,1,0,0,1
3,4,3,37,3492,4,1,1,0,1
4,3,3,5,5743,2,2,0,1,1
5,5,2,4,4812,2,2,1,1,0
4,2,3,5,4746,4,1,0,1,0
4,1,2,7,5599,3,3,2,0,1
3,1,3,6,4953,4,1,0,0,0
6,5,4,9,1072,3,1,1,0,0
3,2,2,9,4512,1,1,1,0,0
3,5,2,10,4380,4,1,0,0,1
5,1,3,10,5277,0,2,2,1,0
3,2,3,21,3686,3,1,0,0,1
3,3,2,1,5746,4,1,1,0,1
5,5,2,2,4364,0,1,1,0,0
5,2,3,6,3375,0,1,1,1,1
4,4,2,2,5840,0,1,1,1,1
4,5,2,39,1106,0,1,1,1,1
5,5,3,7,4084,4,1,1,1,1
4,4,10,7,5425,0,3,2,0,1
3,3,3,16,1563,2,1,0,1,1
4,3,3,33,1101,3,1,0,1,1
7,1,4,4,1647,1,2,0,1,0
3,5,4,1,5852,0,1,1,1,1
3,3,3,1,4006,4,2,1,0,1
3,1,3,4,4997,1,1,1,1,1
4,2,5,7,1354,2,3,0,1,1
4,4,3,8,5324,0,2,1,1,1
3,5,3,7,4480,3,3,1,1,1
4,4,3,17,3715,1,3,0,0,1
3,5,10,10,5282,2,1,2,0,1
6,5,5,1,5442,0,1,0,1,0
6,1,4,4,1198,1,1,0,0,0
4,1,4,6,4888,4,1,1,0,0
3,5,3,52,2170,4,1,0,0,1
3,1,2,10,4115,2,1,0,1,1
5,2,5,24,2472,0,1,1,1,1
4,1,3,5,5757,4,1,2,1,1
6,3,4,4,1358,3,2,0,0,1
4,3,5,6,1366,0,1,0,1,1
6,2,4,10,1747,1,1,1,1,1
3,3,2,9,4100,0,1,1,1,0
3,4,3,50,1865,0,3,0,1,1
7,4,5,3,1433,0,1,0,1,0
5,4,6,8,4005,0,1,0,1,1
6,2,4,7,1071,4,1,1,1,0
3,2,3,51,1297,0,1,0,1,1
3,3,2,28,3869,4,1,0,1,1
4,2,4,26,3223,3,1,0,0,1
6,4,2,7,4145,0,3,0,1,0
3,2,4,6,4415,3,1,0,1,0
4,2,3,8,4262,3,1,1,1,1
3,2,2,4,4758,0,1,1,0,1
6,2,4,10,1782,1,3,1,1,0
4,3,2,58,1708,0,3,1,0,1
3,2,2,37,2469,3,3,0,1,1
5,4,2,2,4505,2,1,0,1,1
4,4,4,4,4676,2,1,1,0,0
6,4,4,9,1056,0,1,0,1,1
5,2,3,1,5965,2,1,0,0,0
4,5,3,4,5476,1,3,1,0,0
3,2,2,8,5907,2,1,1,0,0
5,4,7,52,1824,3,1,1,1,1
6,5,4,10,1799,2,1,1,0,0
3,2,2,9,4142,2,1,2,0,0
5,5,5,2,1304,3,1,0,1,0
7,4,4,9,1667,0,1,0,1,1
4,2,4,9,4329,0,2,1,1,0
4,5,3,6,5646,1,1,2,1,0
4,1,3,1,1464,0,1,1,0,1
5,5,3,4,5325,4,1,0,0,0
5,3,4,50,2003,1,3,1,0,1
5,2,5,9,1505,4,2,0,0,0
4,1,2,5,5072,4,1,0,1,1
5,5,3,6,4145,2,2,1,0,1
3,1,3,3,3051,1,2,1,1,1
5,1,5,31,3836,3,2,0,1,1
4,5,6,40,1974,1,1,1,1,1
4,5,3,1,4049,0,1,1,1,1
4,3,3,23,2996,0,3,1,0,1
4,4,2,1,5148,0,1,0,0,1
3,1,3,7,5849,0,1,1,1,1
4,3,2,38,2526,3,1,0,1,1
4,3,4,40,3668,1,1,1,1,1
3,5,3,7,5477,3,1,1,1,1
4,3,3,2,5722,4,1,0,0,0
5,2,6,2,1781,1,3,1,1,1
3,2,5,6,5443,2,1,1,0,0
6,5,4,8,1241,2,1,0,1,1
5,1,3,6,5560,2,1,0,0,0
3,1,3,1,5541,0,3,1,0,0
6,5,4,5,1033,3,1,0,1,1
5,2,4,7,1666,0,1,1,0,1
6,5,3,62,1325,4,1,1,0,1
4,5,2,57,1715,0,1,1,0,1
4,4,3,5,4061,0,3,1,1,1
3,2,2,30,1698,0,1,2,1,1
6,2,4,1,1406,2,1,1,0,1
3,3,2,4,4380,0,1,1,0,0
4,3,3,5,4206,2,1,1,1,0
5,2,4,7,5477,1,2,1,1,1
4,3,3,1,4796,4,1,0,1,0
4,3,6,9,5872,4,3,0,0,0
2,5,3,4,5463,3,1,0,0,0
4,5,2,3,5704,0,3,0,0,0
4,2,5,48,1043,0,1,0,0,1
2,5,2,10,4406,1,1,0,0,1
5,2,5,4,1318,1,1,1,1,0
3,3,3,65,1228,3,1,1,0,1
3,2,2,54,2809,0,1,1,0,1
3,1,3,28,2892,0,1,1,1,1
3,2,2,6,1811,2,1,0,0,1
4,4,3,9,5254,3,1,1,1,0
5,1,3,62,1945,1,3,0,0,1
5,5,6,2,4883,3,1,0,0,1
3,2,3,29,1953,0,1,0,0,1
3,5,3,43,1423,0,1,1,0,1
6,2,3,26,3247,0,3,1,0,1
5,3,2,3,5261,0,1,1,0,0
3,4,2,2,1072,3,1,0,0,1
6,1,4,10,5254,2,1,2,0,1
5,2,3,4,4770,0,3,0,0,1
6,2,4,4,1929,4,1,0,0,1
4,2,3,18,2574,4,1,0,0,1
3,5,10,5,4608,2,1,1,0,0
6,1,3,6,1604,2,1,0,1,0
2,2,3,3,5348,3,3,0,0,0
5,5,6,3,1965,1,1,0,0,1
4,2,2,2,4013,4,3,1,0,1
4,4,2,31,2084,0,1,2,0,1
4,4,5,9,1361,3,3,0,1,0
6,4,4,9,1676,2,1,0,0,0
3,1,3,9,4511,0,2,0,1,0
4,4,3,43,1651,1,3,0,0,1
5,2,3,10,4902,4,1,1,0,1
3,4,7,43,2620,0,1,0,1,1
4,5,3,1,4131,0,3,0,1,0
4,4,3,4,5924,0,1,0,0,1
6,4,2,47,4000,4,1,2,1,1
5,4,4,40,3303,0,2,0,0,1
6,4,5,9,4360,2,1,0,1,0
4,1,3,51,1293,0,1,1,1,1
4,5,4,25,1606,3,1,0,0,1
3,2,3,8,5431,2,2,0,0,0
3,5,2,4,5275,1,1,0,0,1
5,4,3,3,5064,0,3,0,0,1
5,2,2,9,4965,1,2,1,1,0
3,2,2,10,4276,3,3,1,1,0
7,3,4,4,1480,4,3,0,0,0
4,4,2,45,3776,2,2,1,1,1
5,1,3,10,4008,2,1,0,1,0
3,4,2,1,4922,3,1,1,1,1
3,2,2,26,3503,1,1,0,1,1
5,1,3,19,2696,0,1,1,1,1
6,4,5,4,5889,1,1,1,1,1
3,2,3,21,2351,1,2,1,1,1
5,3,3,47,3519,1,1,2,0,1
3,1,6,5,4374,0,2,0,0,1
5,2,4,3,5890,1,1,1,0,0
3,1,4,52,1089,3,3,0,0,1
3,1,3,1,5362,4,1,0,1,1
5,3,3,3,2923,2,1,1,0,1
4,3,2,53,1073,2,1,1,0,1
3,1,3,2,5828,2,1,1,0,1
3,4,2,32,3719,3,3,1,0,1
3,5,2,4,4098,4,1,2,1,1
4,2,4,52,1129,3,1,1,1,1
5,1,5,8,1810,3,1,0,0,0
3,4,5,3,4835,3,1,0,0,1
3,4,3,54,3011,0,1,2,1,1
5,3,5,6,1028,0,1,0,1,0
4,2,3,8,4644,3,1,1,1,1
3,5,3,4,5189,2,2,2,1,1
5,4,4,5,5375,3,1,1,0,0
5,3,3,4,4343,0,1,1,1,0
3,2,2,8,5714,4,2,1,1,0
2,5,4,2,4636,2,1,2,0,1
5,2,3,2,4677,0,1,0,0,1
3,1,2,3,4562,4,1,0,0,1
3,4,6,6,4031,2,3,1,0,1
2,5,3,2,5847,0,1,0,1,0
6,3,3,10,4996,4,1,0,1,0
4,5,5,9,5731,4,1,0,1,1
6,3,6,1,4632,2,3,1,0,0
5,4,3,24,2078,1,1,1,1,1
4,2,2,54,3261,4,1,1,0,1
2,3,3,6,5547,3,1,1,0,0
3,3,2,3,5168,1,1,0,1,0
4,3,3,1,2808,4,1,0,1,1
3,1,6,64,3627,4,2,1,0,1
4,5,2,4,4518,4,3,2,0,0
3,1,3,7,4072,0,1,0,0,0
3,4,3,28,3707,1,3,1,1,1
6,2,4,3,1959,0,1,0,0,0
4,3,3,2,3962,4,1,1,1,1
3,1,4,8,4692,1,1,0,1,1
4,4,2,6,2718,4,3,0,0,1
6,4,4,7,1869,3,1,0,1,1
3,2,7,2,5282,4,1,1,1,0
3,4,3,3,5300,2,2,0,1,0
6,4,4,9,1353,3,2,0,1,1
4,1,5,6,4573,0,2,1,0,1
5,1,6,3,1803,3,1,0,1,0
4,3,3,4,5471,0,3,1,1,0
5,5,5,4,1482,1,3,0,0,0
3,3,3,7,4611,1,1,0,1,0
5,5,3,5,5783,0,1,2,0,1
6,1,10,1,5784,0,3,1,0,1
3,2,3,1,4431,1,1,2,0,1
3,4,3,1,5391,2,3,1,0,0
3,4,2,7,5720,3,1,0,0,0
5,1,4,24,3440,4,1,1,0,1
5,2,6,5,1702,0,1,0,1,1
3,4,4,56,1154,3,1,0,0,1
4,4,2,27,2938,3,1,0,0,1
3,4,6,1,4618,2,1,1,0,0
5,5,5,3,4333,0,1,0,1,1
4,1,2,7,4869,2,1,0,1,0
3,2,2,4,4514,4,1,0,0,1
3,5,4,9,4647,4,1,0,0,0
5,3,4,5,5870,0,1,0,0,0
4,2,3,9,4896,0,1,0,0,0
3,4,2,51,1430,3,1,1,1,1
5,4,2,7,4597,1,2,0,0,1
5,2,2,3,4030,1,1,0,1,0
4,3,8,3,4550,0,1,1,0,0
4,1,2,9,4158,4,3,1,0,0
2,2,4,6,4606,3,1,0,1,1
4,3,2,18,1537,1,3,1,1,1
4,2,3,7,4856,4,3,0,0,0
5,2,4,12,1145,0,1,0,1,1
3,3,3,7,5085,0,3,1,1,0
6,3,6,5,4506,4,3,2,1,0
3,3,2,45,1791,0,1,0,0,1
4,2,5,4,1633,1,1,1,0,1
3,5,5,10,4163,2,3,1,0,0
4,4,2,18,2955,0,1,1,0,1
5,4,2,10,5001,0,3,1,0,0
3,5,6,8,5620,1,1,1,1,0
4,5,2,1,4247,4,3,1,0,0
5,5,2,8,4817,0,2,0,0,0
4,5,3,4,4487,0,3,0,0,0
3,4,4,6,5322,4,3,1,0,0
5,2,3,3,4599,3,1,2,1,0
4,4,3,6,5488,1,1,0,1,1
5,5,6,4,1077,2,2,1,1,0
5,1,2,9,4345,0,3,0,0,0
2,3,2,56,1491,2,1,0,1,1
3,2,3,6,5058,3,1,1,1,0
3,5,3,5,1143,2,1,0,0,1
4,1,2,8,5328,0,3,0,0,1
5,5,2,10,4790,0,2,0,1,1
5,3,5,2,1510,3,1,1,0,1
4,4,3,8,4398,0,3,0,1,0
4,2,3,4,5625,3,1,0,1,0
3,4,2,10,4031,0,1,1,0,0
5,3,3,4,4819,4,1,2,0,0
2,5,2,7,4649,0,2,0,1,0
4,5,3,33,1836,0,1,0,0,1
3,4,5,5,4632,4,3,2,1,0
5,5,5,26,1692,0,2,0,0,1
4,3,2,2,4308,4,3,0,0,0
2,2,2,1,1126,1,1,0,1,1
2,4,8,10,4183,4,1,1,0,0
3,4,3,6,4830,1,1,0,1,1
3,1,4,58,1067,1,3,1,1,1
3,3,10,1,5235,0,3,1,0,1
4,4,3,2,5288,0,1,0,0,1
3,5,3,34,3595,3,2,1,1,1
5,3,5,10,1434,0,3,1,1,1
3,1,4,7,5107,1,3,0,0,0
3,1,3,18,2240,0,1,1,0,1
3,3,3,16,1343,1,1,1,0,1
3,5,3,5,5064,0,3,0,0,0
5,3,2,19,3920,1,1,0,1,1
3,2,3,37,3315,4,1,0,1,1
5,1,2,3,5159,0,1,1,1,1
5,5,3,7,4799,4,1,2,0,1
4,1,3,2,5013,4,1,2,1,1
4,5,7,44,3808,0,2,1,0,1
4,3,2,5,5656,1,1,0,0,0
3,5,2,4,2701,0,1,2,1,1
3,2,2,10,4254,1,1,0,1,0
5,2,3,19,2526,2,1,0,1,1
5,1,4,3,1499,2,1,0,0,0
4,2,2,4,4069,4,2,1,0,1
3,2,2,6,4488,4,1,0,1,1
4,4,6,2,1776,4,1,0,0,1
5,4,3,8,5206,0,2,1,0,1
5,5,3,10,4331,0,1,0,1,0
6,2,3,13,2322,2,2,1,1,1
5,2,2,20,1539,0,3,1,1,1
7,3,4,10,1211,4,1,1,0,0
7,5,4,2,1823,1,1,0,0,1
3,4,2,5,4261,4,2,0,1,1
3,5,3,3,2268,1,3,1,0,1
2,1,2,1,4296,0,1,0,0,1
